RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/96,2/29/96,3/31/96,4/30/96,5/31/96,6/30/96,7/31/96,8/31/96,9/30/96,10/31/96,11/30/96,12/31/96,1/31/97,2/28/97,3/31/97,4/30/97,5/31/97,6/30/97,7/31/97,8/31/97,9/30/97,10/31/97,11/30/97,12/31/97,1/31/98,2/28/98,3/31/98,4/30/98,5/31/98,6/30/98,7/31/98,8/31/98,9/30/98,10/31/98,11/30/98,12/31/98,1/31/99,2/28/99,3/31/99,4/30/99,5/31/99,6/30/99,7/31/99,8/31/99,9/30/99,10/31/99,11/30/99,12/31/99,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21
10005,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677629,682291,686066,690340,690875,691551,696392,702964,709680,714577,723394,731481,742217,750022,757421,767763,780751,796674,807766,818100,825033,835507,840909,844271,846025,848776,855313,861599,872654,881689,887970,893635,902975,912948,920972,935306,948604,960897,968342,976472,992227,1001012,1013403,1020854,1037135,1049431,1062361,1077946,1086423,1095774,1096483,1100139,1090047,1084250,1083426,1086598,1081991,1080901,1094317,1095611,1098435,1093724,1101756,1109520,1113759,1119053,1117598,1125508,1134660,1141500,1136694,1136118,1137380,1134513,1120509,1099083,1085838,1085003,1091089,1092238,1088588,1086281,1076337,1058942,1039728,1034290,1035949,1038919,1036692,1017526,993188,967711,946523,931771,924152,926836,927929,925036,920487,916501,914110,919726,924846,927914,930693,926848,924596,921345,924952,928784,931785,934214,935037,931715,930874,934563,935664,941277,942463,943472,938624,933721,929958,928031,929516,932681,935670,936023,941735,941250,944530,946930,953540,959927,965724,973420,980150,988005,997152,1005772,1011502,1019159,1027120,1035947,1044842,1055420,1068367,1081296,1095212,1107988,1118879,1128085,1137058,1144703,1152194,1159225,1166936,1171301,1173485,1175209,1181282,1187356,1193093,1201401,1209056,1220442,1227740,1236576,1243170,1254279,1265457,1273724,1274031,1274457,1275553,1275958,1276626,1275438,1277773,1277359,1272590,1265702,1261021,1262241,1264532,1264101,1261633,1257801,1257900,1257758,1258557,1257739,1264543,1265979,1264676,1253462,1245185,1240112,1237114,1236910,1230300,1225942,1216396,1209337,1199218,1194388,1188555,1184200,1179771,1173286,1165704,1154501,1144571,1136375,1129096,1125606,1121626,1118514,1115702,1113314,1110057,1107240,1104425,1102978,1102452,1099683,1098086,1093000,1088345,1081724
11429,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,204612,203483,203246,202284,201859,200972,200472,200106,200232,200521,200881,201309,201982,203749,205014,206328,207239,209108,210716,212069,212826,213697,215176,216656,218176,218387,218738,218798,218767,218702,218807,219841,221197,222591,223127,224086,224722,226188,227258,229405,232135,235049,237667,239358,240977,242127,243657,244809,246044,247841,250186,252015,253126,254027,255699,258512,261740,265230,268008,269969,272190,274003,276896,279555,282414,285153,287587,288979,289136,289749,291825,295294,298353,300772,301233,301600,302223,304723,307991,311096,314311,316348,318175,319460,321203,323361,325440,327215,328500,327299,324655,323318,323187,324398,324525,324726,325539,326833,329787,333269,337325,343452,349276,354289,358302,363672,371260,378554,384580,388653,391819,396830,402014,406690,412852,418625,425319,431450,438308,445830,451669,458003,462392,465803,468739,473130,477110,481563,486140,485162,480363,474615,473585,476516,484066,488798,493469,491234,489977,489243,489608,494152,497195,500205,499402,494728,486632,479892,473956,471650,467904,462392,454131,445276,437860,431920,427147,423620,420039,415615,409400,403115,398263,395006,391090,387191,385160,384520,383692,381871,380719,380945,382220,383578,383330,382604,385340,388773,390390,388470,386918,385994,384520,381346,379177,377379,377120,376755,374952,371905,369654,368905,368723,368906,369195,371366,373997,377414,379002,378919,378949,380242,382108,382882,383045,382681,383045,383206,382327,381233,381439,383762,385546,387434,388159,390510,393304,397450,401641,404754,406321,407264,408549,410944,413708,415126,417484,420317,423119,424464,426012,428455,432647,437092,440727,443581,445645,449433,452120,453587,454172,456154,457903,460399,461887,464256,466882,468973,471328,472383,475759,479470,484053,486534,489257,490896,493451,493745,494350,494991,496705,499557,500703,502160,503198,505235,505685,506631,508669,513890,518079,521986,524732,529298,532084,534493,534841,535900,539105,542209,545007,545983,544657,544247,544272,546380,547921,547389,547347,550286,552546,554719,554494,555605,558994,561902,564865,565207,567210,571017,575639,577561,579392
11362,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,170430,170552,170811,171255,171778,172192,172380,172291,172044,172269,172663,173268,173642,173971,174325,174616,175007,175460,176416,177597,178971,179854,180808,181831,182857,184053,184882,185820,186637,187721,188519,189805,191190,192757,194000,194863,196566,198438,200477,202837,204977,207212,209681,211992,214589,216392,218138,219813,221504,223318,225932,228077,230689,233331,236481,239717,243285,247273,251099,254435,256401,258735,260324,263403,266279,269040,271243,273312,274462,276094,278041,281558,286323,291391,296700,300301,303087,305869,308703,311656,314711,317267,319847,321774,323617,324970,326010,327305,328685,329970,331336,333382,335104,337074,338282,339682,341981,344263,347220,349448,352837,357886,362564,366207,369937,373681,379635,383844,388351,391713,395224,400822,405579,409481,414108,418596,424137,429932,436704,445048,450672,455955,457577,458609,459599,461931,462623,463809,464205,462748,456021,449794,445207,445105,449080,450432,452389,449315,448945,449093,449136,450596,452249,456037,459530,459969,458156,457627,456348,454934,451752,447231,442890,438954,436259,430716,424266,418097,414737,411270,407711,405029,403499,402411,401170,398142,397775,396939,396599,395473,391931,390208,388763,390873,392036,393143,395288,399378,400724,401283,401377,402216,404925,405684,406990,405108,403928,403966,403218,401162,398881,398706,400385,401489,400858,401079,400888,402558,403482,403839,404278,404836,406534,408042,408260,409429,411391,413819,417217,420264,423847,427030,429967,434471,439297,443930,449291,453605,457909,461138,463718,464702,465854,466671,469045,470755,472639,475562,478524,482908,486599,489252,491789,496558,501525,506399,508750,510272,511562,511658,510895,510203,510095,513551,516010,518203,518650,520141,523834,527780,531912,534587,538555,539863,541883,542333,545358,548227,551212,554347,556093,559709,561633,565149,566953,571676,576611,581787,584317,585828,588791,591293,593675,592705,592574,592178,592911,592680,592921,591463,591433,590381,589913,588904,584562,581582,578099,578104,577573,579180,579831,581896,581806,583489,583996,584849,588210,591542,595071,595760,596577,595646,595158
11411,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,182915,182372,181993,181244,181087,181049,181160,181091,181066,181325,181705,182183,182518,183366,184308,185508,185747,186024,186265,187003,187856,188680,189255,189852,190463,190838,191167,191250,191749,192211,192613,193245,194108,194985,196251,197332,198868,199930,201388,203069,205447,207970,210766,212623,213824,214146,214797,216132,217973,220767,223304,225418,226524,227877,229839,232654,236571,241278,245186,248524,250590,253014,254797,257321,260036,262284,263799,264992,265144,265687,267176,268637,270831,271736,274649,276941,279732,282182,284259,286313,288450,290669,292445,294735,296995,299891,301539,303135,304350,306334,309884,314129,319318,322424,325021,326262,329079,332247,336249,340701,345002,350698,354332,357416,358478,363193,370676,378803,384804,388698,392760,397579,403254,407289,412921,417770,424752,431337,438030,444990,450123,455524,460725,466159,471771,476682,481005,486270,490664,488453,481307,474503,472977,476404,478599,478248,476921,474960,473603,471109,469331,470760,472029,472448,470226,464649,458337,452552,447380,442536,437655,433136,427744,423651,419531,416396,411290,406773,401625,396798,390978,386471,382315,379082,375496,371679,371279,371696,373588,373811,374322,375647,377486,379613,380389,381274,382916,385077,384474,382044,380059,379583,380718,380361,380040,377660,375979,373882,372281,369754,368409,367636,367156,365527,363122,362364,362762,364718,365590,365717,365547,365828,365852,365606,365289,366592,368308,369340,369728,370014,371674,374016,375925,378555,380560,383444,386036,388787,391555,393411,394395,394760,396101,397796,399464,399339,400589,401822,403112,403361,404769,407659,411134,414723,417441,420555,423741,427485,430314,432567,434952,437497,438553,439312,440227,441610,442149,442663,444453,447790,451757,454997,458760,462308,466386,468886,471555,473522,477373,479601,480797,480517,480036,481341,482262,483912,484702,488366,492844,499421,502958,507112,510606,516291,520233,522878,523294,523810,524175,523228,521426,519368,517208,516967,517463,519120,520926,520912,522859,526453,532187,537329,541266,544825,549604,552762,555642,556577,558058,561027,563297,563700,562235
10470,Zip,NY,NY,New York,New York-Newark-Jersey City,Bronx County,186010,184094,182594,179502,177288,175470,173703,171575,169394,168734,168690,168111,166796,166083,166930,168352,169221,169843,170424,172087,174224,175194,175897,177436,179807,181241,180192,178931,177505,176886,176828,176533,176156,175163,174185,173842,174486,176354,178551,180222,182336,183364,185159,187181,189921,192063,193170,193547,193397,193232,194003,195732,197599,201022,203884,206101,207019,208782,212227,216210,220992,224824,227486,228027,228486,228330,228529,229069,230633,232496,234655,235949,234977,233618,233216,235224,237133,240091,242608,244978,246401,248793,251437,253472,255328,256865,258132,258196,257559,254371,253207,252477,253046,248856,242657,239013,240551,244535,247553,249026,251998,256057,258393,260167,261090,267575,275165,281433,282055,281770,284754,291935,296597,300190,303523,308897,316124,318776,320104,320242,323671,327037,327879,326542,327416,329707,331737,332198,332024,334564,339876,347757,354593,359606,362631,366130,368565,370391,370667,371124,370938,369734,366817,361061,356793,353555,351996,349088,345359,342872,341584,340555,336745,332811,327274,324070,319253,313391,309423,306963,307456,304749,301577,296694,295095,294601,296499,298112,297022,295692,289688,285341,280390,278394,276282,274498,273043,271030,268345,262892,261989,264666,271132,270916,267728,266027,268619,272379,272872,273294,274887,280575,283521,283556,281564,284671,288271,288613,285929,282801,282135,278634,274825,269597,265984,262383,260425,259885,261093,263300,263527,264409,265455,270669,273636,275082,275260,277501,280419,279323,277232,273915,274100,275105,275991,275678,276202,278956,283697,285900,285422,287060,290546,295495,298567,299070,299060,298038,298621,298037,295211,293813,294220,296662,297273,297938,298663,301000,303522,307853,311291,315138,317572,320765,321783,322216,322129,324379,327128,330320,333980,335588,335839,335907,337999,337690,340407,341163,345890,346093,346569,345565,344707,344039,346539,347865,350913,356022,361884,365893,365486,366227,367866,370173,372828,377682,382190,387592,391371,393066,392480,394402,398279,403166,406945,410658,413769,415316,415709,416064,416368,417718,419726
11426,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,202125,201919,202043,202152,202780,203196,203651,203694,204067,204430,205089,205909,206780,208105,208894,209765,209675,209928,210229,211251,211944,212544,213079,213325,214096,214361,215703,216752,218393,220164,221988,223823,225391,227563,229510,232061,233839,235888,236909,238669,240818,243061,245353,247542,250578,253167,255424,257247,259288,262487,266569,270461,273511,276303,279248,282381,285289,288763,293340,297390,300350,301560,305620,310309,315655,318300,321230,323527,325137,325671,325545,326344,329214,333633,332832,330564,327626,330614,333757,336928,339453,341647,343860,345865,347319,348525,350902,353597,356108,355147,352956,351910,352915,355754,357916,360319,363433,366370,370113,373689,378047,384636,391167,397096,401922,407351,415412,421257,426261,429898,433914,440181,445937,450992,457424,463303,469225,475114,481223,490200,495736,500747,502749,504755,507090,510529,512519,515839,518991,515819,507535,498194,494225,494768,500266,501628,504150,499791,498662,495116,492548,493296,494207,495803,495298,492581,487252,483070,476862,472885,467266,462298,456428,450701,446850,442570,438656,433763,428872,423912,418981,415401,412113,409586,407352,406367,407154,407850,407380,407023,406553,408079,410677,414738,416864,419120,421516,424264,424627,424709,425759,427032,428712,427853,427058,423511,421977,421463,420717,417921,414549,413165,412847,413090,412157,413133,413740,416670,418976,419927,421410,423611,427400,429478,430151,429579,430846,432365,435881,439023,442424,445344,447181,450331,452481,454564,456237,461166,465783,469492,469902,469173,468127,468309,470603,472716,476402,479125,483478,485085,487064,487659,489084,492299,496417,500061,501393,501391,501294,503589,504825,506646,506226,508474,511283,514126,516878,520552,525566,530791,534860,538129,541913,544954,550108,555005,561099,565622,568567,570097,570953,573169,576792,579259,582493,586227,590998,594353,596894,600288,603545,607333,611042,613875,614583,615868,616278,618014,619416,620770,623086,623256,623876,622408,621198,619637,618518,618445,619714,622249,623176,625026,624827,626827,628945,632647,636273,640325,644875,648730,651971,653734,656907
10302,Zip,NY,NY,New York,New York-Newark-Jersey City,Richmond County,158417,157573,157110,156512,156497,156303,155349,154433,153766,153883,153545,153174,153095,154027,155041,154985,154171,154211,155703,157198,158180,158476,160141,162118,163807,164183,164288,165185,166353,166866,166889,167291,168305,168992,168624,167991,167423,167747,168593,169960,171577,173044,174763,176154,177608,179013,180461,182279,184000,185880,187339,188792,190633,192538,194182,195034,196087,197327,199934,202156,205284,207389,210026,212000,213467,215765,218532,222192,225156,227977,230372,232971,234673,237597,239692,242244,244157,246303,248372,250610,253200,256503,259069,261486,263839,265756,268429,271240,275523,278480,281119,283826,286834,289431,291436,293918,296689,299445,301893,303686,304897,306732,309194,311584,313807,316122,319473,323069,326638,330227,334106,339197,344893,350551,355759,360470,364951,369617,374884,379539,384375,389090,393459,396440,397676,399744,401436,403942,406387,408820,409309,410252,411020,411802,411982,412707,414164,414097,414058,413741,414032,413060,412778,409810,406859,404417,403126,400486,397224,393533,390583,386839,383339,379728,376582,375262,373744,370508,365739,362587,360433,359272,357363,355355,352499,350935,349349,348663,347385,347066,347250,346706,345260,344377,343618,344546,344732,345268,344733,343748,342609,341694,341314,341346,341909,341257,341239,339207,338270,336136,334975,333614,332312,331355,329613,327130,324265,322509,320493,319631,318390,317369,316506,315767,316575,317413,318674,321190,324097,326521,327658,328137,328786,329769,330314,330161,329913,329052,329075,328551,328644,328889,330244,332095,334474,336477,338428,339517,339707,340488,341947,343069,343479,343705,344413,345268,346152,347296,349524,353291,357639,361638,364328,367826,371171,374550,378210,382415,386500,391214,394924,400461,404489,408653,411378,413953,418223,423426,429256,433274,435843,436644,437879,438119,440352,442807,447953,453780,458378,460347,459315,459340,462743,467210,471692,473543,475815,477183,475597,471486,467528,464838,463230,460549,459865,457777,456646,453874,452153,451189,453055,456572,459345,461837,464727,468113,468489,469603,469818,472608,473977,474974,474429
11428,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,211732,211200,210937,210348,210273,210317,210307,210648,211035,211487,211321,211216,211322,212255,213271,214372,214678,214938,215671,215967,216407,217012,218845,220765,222460,223164,223787,224402,225700,226950,227746,228768,229507,230349,230910,231866,232986,234489,235695,237111,238188,239903,241963,244173,247124,249499,251933,253403,255027,257518,260904,264219,267316,269965,273116,276223,279293,283057,286251,289765,292566,294896,297082,299555,302509,304997,307137,309070,310365,311692,313947,316963,320330,323780,327348,330612,333354,335757,338418,341224,344678,347536,349793,351707,353819,356284,358379,360217,361707,365527,368490,371821,373177,375335,377629,379918,383502,386407,389766,393047,397366,401981,406051,409941,414990,421194,429749,436704,442204,446098,450740,457676,464040,468823,475305,481323,487481,493510,499873,508645,514231,520159,526006,531627,537688,541493,542952,545138,547699,544700,536184,527133,523917,524881,522893,516874,510427,505133,504157,502460,501187,501587,501459,501488,498812,493850,488495,485161,482138,479169,473590,467736,461619,456494,451406,444422,438671,433883,432292,428142,423216,417455,412581,407384,401552,397414,398001,401402,402250,400788,395740,394410,393295,394633,394782,396221,398728,399862,398126,394353,393025,393069,395141,394549,394421,392303,391560,390024,388321,386366,384353,383582,382494,381845,381357,382652,384470,386763,388170,389567,390530,392481,394915,396837,397712,398031,399222,400755,402516,404758,406787,408932,411034,413590,416053,418271,421914,426400,430440,432860,434314,434865,436465,438358,441765,443050,444633,446196,448225,449727,450565,451754,453075,455632,457964,460846,461786,463963,465492,468337,469961,472384,474636,478676,481982,485437,488206,491111,494320,497265,501854,505915,510967,512917,514922,515321,517871,519563,521901,523792,527536,532687,536699,538639,539158,542719,548782,555893,562743,569812,575949,580219,583002,584378,584694,585868,587318,589996,592027,593037,592881,591662,589702,589903,588949,592509,593029,593661,592958,593943,593192,591953,590024,590658,592350,593634,596351,596336,599613,603237,608437,611741,616721
10044,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727708,722411,719719,709009,697249,682434,670633,661983,656500,650705,642981,632427,623338,616787,611103,608878,606418,606835,609442,611613,611865,611606,614779,622818,631209,638146,640902,644426,653110,665924,670171,668946,665958,666492,670664,674943,677384,674775,671445,667166,662590,656809,654998,658785,663934,670234,667532,664856,663171,668070,672766,680870,688036,697132,705933,714798,725128,731432,743017,754963,772476,789491,809848,823748,837053,844476,851029,853877,855011,860506,865473,871674,874502,878409,878966,879435,878797,882773,890810,902778,914248,921246,926340,931101,935883,940053,943622,949249,951991,957160,960771,966180,971327,979208,988814,998419,1004532,1006996,1012958,1022003,1039952,1048789,1052302,1047667,1046264,1045549,1044144,1040179,1041126,1042283,1039146,1032296,1022105,1015654,1011491,1010669,1010680,1007741,1004019,1000215,993993,988715,988639,989420,989519,985124,982652,979681,976848,971004,965395,958125,955671,952793,948070,941436,935775,933967,931012,928622,925540,925960,926989,930120,930633,931699,933189
11693,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171246,170762,171380,171991,173086,172794,174024,174088,175095,175600,177458,178428,178981,179572,179811,179339,179273,180947,181892,185030,188716,192340,194742,196895,199953,204215,209262,215488,218852,222606,223264,224027,221469,221820,220878,223184,225386,226722,225621,224870,226739,229132,232399,232480,232409,229313,227541,225681,223110,221753,220860,220287,219548,218164,217260,218019,218991,219892,219942,217957,217302,215732,213787,210367,206209,203310,201232,199657,198708,197770,196320,195336,193734,192478,191915,192116,193176,193312,191916,189656,187223,185728,185914,186803,188660,189719,189656,188105,184930,182361,181441,180608,180134,179391,179032,177344,173607,170323,168623,170746,174745,178043,179027,180116,180916,182292,181633,181029,181181,182204,183089,181412,180108,179823,182743,184853,186971,186414,187344,189583,192677,195032,196165,196992,197153,196581,194214,192173,190776,191936,193430,194801,197157,199234,202681,206267,208433,209918,211158,214858,218896,223313,225253,227098,227244,228727,229260,230534,232987,235465,238011,238607,238016,238221,240060,243511,247450,251868,254728,254396,252957,254302,258030,263092,267705,269863,272744,272030,269726,264514,262392,265022,270146,275638,280135,281217,281680,281871,283917,287484,293306,298685,304716,309878,314325,314343,312303,309357,310031,308356,307062,302429,298887,296445,294591,293475,290585,291101,292800,298934,301567,306489,310186,316424,321283,326375,330390,333658,338620,343014,347924
11004,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,161885,161195,160835,160416,160324,160225,159744,159362,159085,159277,159535,160105,160442,161486,162387,163114,163287,163588,164553,165542,166836,167461,168276,168475,169342,169478,169816,169585,169994,170627,171378,172263,172438,173113,173700,175242,176633,178345,179950,182026,184093,186000,187903,189579,192128,194275,196321,197417,198275,199873,202324,205090,207268,209289,211368,213962,216010,218244,220291,222545,224255,225928,228542,231412,234290,236346,238471,239861,240656,241449,243157,245609,249339,251603,250504,248081,246656,248745,250939,253281,254917,256244,257228,258311,259256,260646,262938,265386,267283,266416,265405,264725,266997,269044,270798,270966,271039,271515,272878,275245,277597,281666,284477,287279,288266,291247,295037,298911,302966,306697,311007,315188,319151,321817,326330,330678,335675,339393,344426,350753,355463,359092,360140,361650,363777,367204,369728,371982,373689,372888,368243,363126,359625,359284,362189,362832,363553,360444,358440,356108,353857,354034,354265,355639,356978,356863,354137,351462,347367,344854,341576,338856,335342,331175,327625,323794,318345,312886,308268,305073,302499,299669,297080,294687,293289,292222,292373,291718,291472,290252,289512,289453,290092,292287,293707,294324,294520,295322,295749,295762,296794,298610,300555,300052,299040,296303,294740,295038,295876,295367,293832,293340,292764,291763,289582,289244,288903,289998,290331,289067,287991,288019,288899,289380,289561,290765,293074,294955,297705,300417,303649,307113,309353,310687,311656,312670,314429,316401,317824,319558,320046,320060,319775,319416,320650,322728,326211,329565,332074,334034,336256,337309,338405,340382,342287,344744,345546,346734,345994,345374,344546,344129,343198,343530,344595,346023,348343,350069,352804,355106,359022,363362,367151,369009,371802,375556,379428,380832,379669,379029,377906,376533,373978,371755,372362,375470,379545,381967,384139,386285,391248,396518,401301,402892,404128,404981,405927,406493,406316,405728,406346,407837,408148,406623,402014,401188,400229,403256,403381,403318,401552,401455,399881,399452,399297,400654,405018,408594,413107,415300,419741,424768,432118
10280,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,,248131,247102,248443,249309,249677,247112,242790,238953,236199,235355,235243,233749,231573,230274,229435,229520,228795,229501,232669,236511,240812,242950,244238,247196,251038,254526,252568,248844,248639,254693,261781,267428,269255,270402,271395,273615,276524,279388,285390,292552,297858,298426,296228,293917,294821,297325,299711,300247,301141,302954,306577,309826,313279,314924,317094,320426,322111,322839,325124,332907,342096,351118,353098,354547,353735,356154,357398,360080,365470,374568,379224,376797,369636,365679,368612,372258,374959,377093,380972,384114,386094,386918,390075,393237,398825,402820,407101,413734,425227,434218,441109,445060,450093,453981,460173,468422,478420,486298,495160,500045,502838,507462,514831,525643,532581,537474,538923,544019,548904,559116,563024,571294,579415,588653,595631,599606,612241,624171,635793,646633,657440,664805,670675,674546,682542,688948,699627,708530,710202,715762,729032,739950,746987,749181,755663,762262,760115,759940,755089,753067,749573,745767,741910,736774,732553,728828,726682,724075,726015,731240,736552,744193,753069,760798,762108,760771,759952,761133,759760,756080,747492,730912,717877,706952,698931,695254,690654,688882,682035,675372,671814,670874,673659,679806,681530,680879,677627,668994,660460,651315,649507,649488,647073,642705,637937,634530,632754,630557,629522,631036,633998,637360,641052,643895,646354,648582,651599,653307,655784,658137,661005,662177,664225,668933,672285,675783,679985,685206,688772,692921,698668,705962,710903,715165,719724,724966,731700,740007,749049,759356,770437,780489,788313,794264,804228,814917,824701,826634,828204,826264,826879,824933,826817,829411,833508,837059,837244,839540,842199,853442,862355,872153,876735,883077,884891,887470,889707,892572,897303,899813,904542,905817,903581,903794,906272,911420,915732,917736,919436,921988,925154,927766,926832,924570,927282,925763,924322,918385,915806,915069,913555,912330,906053,900138,891675,880834,870096,863849,860416,857000,850598,845766,841385,835952,831024,830641,831081,833807,831803,827882,822787,818088,816577,814001,812087,811379,812895,811688,812129,812989,817322,822667
11416,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,221606,221058,221089,220672,220528,219904,219547,219134,218910,218843,218847,219055,219134,220118,220588,221633,221750,223036,223895,225283,226063,226795,228012,229150,230700,230782,231153,230754,231631,231799,232410,232680,233914,235235,235822,236565,236993,238241,239040,240726,242728,245195,247714,249988,252161,254040,256047,257670,260112,263246,267292,270048,271683,273501,275975,279054,282150,286251,290463,293632,295495,297888,301782,306542,311065,313319,314777,315855,316676,316635,317066,319855,323159,323811,321153,318907,318621,320032,321731,323515,326175,328501,330302,331688,333484,336381,339844,342823,344805,349045,353273,358041,360438,362907,364767,365777,367556,370366,373830,377137,380577,385072,388195,390713,393597,399485,408428,416303,422478,426670,432000,439263,446037,450228,456682,463037,471443,478864,486774,496349,504501,511764,515785,519547,524345,530237,534416,539608,543308,540545,532032,524685,522410,525239,533073,537585,542389,539926,538156,534532,532460,534009,535248,536463,535426,531870,522886,514119,502997,494448,488756,481718,474256,466202,460037,453102,443095,434377,426962,420651,415609,413364,407471,404678,400069,398334,397920,396774,397799,396448,397653,398097,396960,395280,395048,394578,396635,396894,395544,392811,390761,390476,389108,387688,387180,385530,384261,382408,379144,375440,372666,372392,372480,371117,368873,367169,368073,370827,372388,373142,374330,375641,376355,376227,375969,376784,379052,382574,385139,386518,389165,391689,394095,397658,402341,407437,412286,418107,422940,426356,427552,429019,429425,431649,435296,438045,440387,442427,444496,445660,447613,449711,452309,454700,458152,460638,461468,463340,465722,468944,471697,474188,474502,475768,478420,482390,484758,487226,491552,496066,499189,502062,505501,509836,514925,518984,523065,527145,533238,539857,544854,548667,552935,556105,559014,561430,565846,571652,577465,581714,585391,586879,587608,587926,589772,592490,593519,593478,593896,593612,593456,592813,590721,590025,588456,590362,590484,591696,593133,595646,595951,596012,595344,596550,598707,600694,604000,605152,606940,607784,609401,610922,613634
